"","RNA.0","RNA.1","RNA.2","RNA.3","RNA.4","RNA.5"
"ENSG00000188315",0.0173405828890157,0.0240284818064262,0.0522887827554925,0.0412045852108641,0.0334469470526505,0.071699435677158
"ENSG00000114316",0.0399826312180925,0.0627946649067104,0.111018801374735,0.0779882845440634,0.0898868079486273,0.0718772103250994
"ENSG00000233276",2.45456468504255,0.439291696596529,11.6679348509075,2.20081067055535,1.73937639780057,1.59924321749814
"ENSG00000067560",0.483667171010478,0.716886001451416,2.23153061419011,1.28112135142508,1.14523008809297,2.40603380966443
"ENSG00000145022",0.0888588758934664,0.05761361367005,0.0536164769913382,0.0594767480680804,0.0574997518944557,0.0563963250572458
"ENSG00000145020",0.114843368331494,0.0165772580108674,0.00995717561292912,0.0258831705491063,0.011168882787772,0.0102623870285091
"ENSG00000145029",0.0155794137558168,0.017479810694317,0.0141106854204357,0.0173155786474619,0.0076343959242518,0.0255613861668954
"ENSG00000173402",0.159393620751113,0.00615049930209349,0.0245776890632139,0.0761716575137337,0.0349823002470089,0.0415446519401303
"ENSG00000226913",0.000546448582325,0.000476447516411295,0,0,0,0
"ENSG00000164061",0.00109995542258335,0.00047879728529774,0.000829851986845507,0.00242546871074171,0,0
"ENSG00000235120",0,0.000459995272687708,0,0,0,0
"ENSG00000164062",0.20475336602912,0.0647019186625843,0.103922997955366,0.0683044045922572,0.163439637776938,0.168181357262584
"ENSG00000173531",1.03996643652431,0.0260675606010146,0.0337548810206962,0.0678017515086841,0.0512273363598746,0.0787269739364242
"ENSG00000164068",0.079749954169002,0.0279235992818279,0.0265897809289384,0.0448594370713638,0.0167039807736545,0.119890079468133
"ENSG00000176020",0,0,0,0,0,0
"ENSG00000173540",0.08078760935296,0.0363073895079243,0.029049172929937,0.0423666054442777,0.743159241699577,0.153387753984274
"ENSG00000176095",0.0339279813149211,0.0567803504358278,0.0413709037787926,0.0745104152752376,0.0555422960207187,0.103911488403629
"ENSG00000187492",0,0.000945117813758916,0,0,0,0
"ENSG00000185614",0.000280529575507312,0.00333308442151177,0.00576441271902624,0.128751203328695,0.00887072473504784,0
"ENSG00000182179",0.0215794733130506,0.0533416880118193,0.0570956519908713,0.070179956535656,0.0259261164206354,0.0976386768834643
"ENSG00000183763",0.00187017312209275,0.00285026100483728,0.00240016547310885,0.00337755450508298,0.0199222145490281,0.0873215489031595
"ENSG00000164076",0,0,0,0,0,0
"ENSG00000164078",0,0,0,0.0017459226790869,0,0
"ENSG00000230698",0,0,0,0,0,0
"ENSG00000228008",0,0.000473967568070394,0.00078480154726169,0,0,0
"ENSG00000164077",0.0389308325902096,0.0151268672484169,0.00919309988458382,0.0192622033996834,0.0298426890239568,0.0359249493338515
"ENSG00000004534",0.0984474907329122,0.143314404473214,0.158357949884845,0.177879764056261,0.248928592077351,0.179828674999628
"ENSG00000003756",0.114360989955569,0.126263407941581,0.120115443266191,0.232422765841302,0.105419524307931,0.201486873609285
"ENSG00000281691",0.000263928381971992,0.00238192191826215,0,0.000891571580041688,0,0.00514434313546705
"ENSG00000235016",0,0.00142203580755454,0.000789496059678487,0,0,0
"ENSG00000001617",0.0016239073713563,0.000476312689877952,0.000825752014462353,0.110000924968246,0,0
"ENSG00000114349",0,0,0,0,0,0
"ENSG00000188338",0.330191074896295,0.0042683996616976,0.00590035329246139,0.0184829738641205,0.0108475221528359,0.00532203610704034
"ENSG00000114353",0.221218300147857,0.328213212476022,0.979909850534592,0.800212113442492,0.541084674717896,0.842064900035464
"ENSG00000230454",0.000792341033358423,0.00379824162099985,0.00832600824586941,0.0235755792634282,0.00756568152736849,0.010069253284664
"ENSG00000232352",0.00375028948506571,0.000479113509763277,0,0.0112273858490496,0.00177459375586221,0
"ENSG00000012171",0.00353855612491282,0.000953601472242206,0.0049900114181934,0.0442031245102578,0.00191579138915014,0
"ENSG00000179564",0.000523632938233909,0.000932432715140574,0.000818433253274228,0.000717029751668514,0,0
"ENSG00000214706",0.144442786620016,0.0495836154779778,0.0386848394460088,0.0739672200481107,0.161453005082506,0.186946198750812
"ENSG00000186792",0.00489451313587279,0.00141412389950186,0.00496417005341411,0.0275910189354709,0.00391900859072053,0.0048399133433705
"ENSG00000243477",0.0184722627513538,0.019406395254721,0.00988387325974472,0.0356925157961448,0.020449594795076,0.0465931036086091
"ENSG00000114378",0.379702577055994,0.00616136751758123,0.0107791922689053,0.211045234361611,0.0148135298934929,0.0156151944018552
"ENSG00000068001",0.0256001895313376,0.0136963774541446,0.0254121146837894,0.929042401607933,0.0351915353342074,0.0312703046474938
"ENSG00000114383",0.204683621133325,0.088244058325422,0.138907466584976,0.182084037381441,0.250797259240402,0.205998081298835
"ENSG00000068028",0.0134119657264199,0.152338913049763,0.0770060133732308,0.113138151755295,0.110907094025623,0.277449128932023
"ENSG00000281358",0.0148184881431323,0.00658582425877891,0.00910273842324069,0.00696232423331078,0.0297518301559486,0.0102090798129476
"ENSG00000235058",0,0,0,0,0,0
"ENSG00000004838",0.00133732765778799,0.00426491373411887,0,0.00348017704985064,0.00389605685199291,0.030897124645725
"ENSG00000114388",0.0400366098755737,0.0780180994354091,0.0390074118972116,0.0564259353351145,0.114064017636158,0.118790241869099
"ENSG00000114395",0.115007714093422,0.0717972302281772,0.0826080672341419,0.065395772963151,0.194325141049192,0.158217653264936
"ENSG00000272104",0,0,0,0,0,0
"ENSG00000126062",0.0526800077980669,0.0401655278947861,0.0319816448623653,0.108598438014297,0.0593658968112588,0.0621178113850388
"ENSG00000007402",0,0.00569055471977756,0,0.00174006719971809,0,0.0054104253567589
"ENSG00000271858",0.00158204223919169,0.0175217295808087,0,0.00773606549475757,0.00363029408381618,0.0103394405274204
"ENSG00000088543",0.00560792622545675,0.00426968946749499,0.00406066034518624,0.00696993691015588,0.00537687310784154,0.0105902842715049
"ENSG00000114735",0.043271571999989,0.0321245926465076,0.0220743260310202,0.0534914881686006,0.0456495834083386,0.0311065071177464
"ENSG00000280382",0,0,0,0,0,0
"ENSG00000114737",0.0185669942203459,0.0694491907286881,0.0231069439239287,0.00880422344567204,0.00938763859477816,0.0503728995100104
"ENSG00000114738",0.0363978760729782,0.0716208022130819,0.200311045084972,0.0354479829248088,0.0663267953229031,0.198484202085311
"ENSG00000273356",0.00026726552578039,0.00568287606021227,0.00903393941115036,0.000878666442940579,0.00166223504811068,0.0105096576910735
"ENSG00000088538",0,0.000945437087847956,0,0,0,0.00538450494339818
"ENSG00000145050",0.451535279575626,0.153175096653457,0.094867567939198,0.308266131077892,2.70067596208696,0.227953088351773
"ENSG00000259956",0.0575676618971445,0.0320194944893214,0.097467052272212,0.0801360805434208,0.0481919258006577,0.0769797996764715
"ENSG00000145041",0.0413936943764402,0.0179476568555408,0.0223393477659832,0.0275312461392384,0.0225506613723621,0.0462810706853089
"ENSG00000164080",0.0629586054236339,0.0348921763198098,0.0239705898629,0.0527061414889657,0.0482614268445885,0.0619093333942625
"ENSG00000164081",0.182304694232165,0.152584861005084,0.139507049529133,0.178731527640041,0.233428582399933,0.313152777963312
"ENSG00000164082",0,0,0.000825220148359581,0,0,0
"ENSG00000214686",0,0,0,0,0,0
"ENSG00000229972",0,0,0,0,0,0
"ENSG00000184345",0,0,0,0,0,0
"ENSG00000235455",0,0,0,0,0,0
"ENSG00000214681",0,0,0,0,0,0
"ENSG00000173389",0,0,0,0,0,0
"ENSG00000114767",0.0208390549152747,0.0287873003929614,0.0166720452411754,0.0199354393138594,0.0784025699294763,0.0493258581910109
"ENSG00000041880",0.0256502277038387,0.0150477025961285,0.00907585519019193,0.0143521115653326,0.00747914024269839,0.0254463366853449
"ENSG00000180929",0.000274753279378952,0,0,0,0,0
"ENSG00000090097",0.0104124206627591,0.0155923018862674,0.00330397429703968,0.052569215199189,0.0112244741174466,0.0309779105533328
"ENSG00000114779",0.342868040628909,0.214580732263741,0.178067921149326,0.20141763467112,0.146439679994749,0.231004508854048
"ENSG00000248487",0.0464226700558033,0.0722547513272598,0.0402060578881642,0.0716293385695976,0.155068529319235,0.072210129660881
"ENSG00000114786",0,0,0,0,0,0
"ENSG00000243989",0.0403559958335008,0.00378032725036388,0.004937697798987,0.00442752518066304,0.00377558145127509,0.015734450306156
"ENSG00000162244",4.73256656632764,6.896506567346,7.82955494432909,8.31210082369271,12.5490945124701,12.3603046011093
"ENSG00000164086",0.00297169561660744,0.0169668572077016,0.0471816418325349,0.0764185207639603,0.0129244807632413,0.0100387853866537
"ENSG00000164087",0.0116991474392222,0.00236071810435349,0.00491450980596772,0.00512543225512031,0.075380499570558,0.184321540520652
"ENSG00000023330",0.75772706800797,0.0453432265954215,0.0316755682718453,0.0818527952348957,0.0945019750370496,0.081945954458408
"ENSG00000239732",0,0,0,0,0,0
"ENSG00000173366",0,0,0,0,0,0
"ENSG00000247596",0.0355486516908657,0.216770661917756,0.307863835752582,0.125486848169116,0.147151956454682,0.424923479316224
"ENSG00000243224",0.000518668766336441,0.00188577465470546,0.000810666640569895,0,0,0
"ENSG00000164088",0.00865683984310994,0.0635853695641509,0.109652829658797,0.0507962339851361,0.00558479629921893,0.152998969274243
"ENSG00000164091",0.118828930260725,0.130762759769119,0.180084206377858,0.173929825862999,0.130849059215602,0.277304998175442
"ENSG00000168237",0.521815049219185,0.0500235907403798,0.0457496217399714,0.0654770985347309,0.0754117708997796,0.104735134379116
"ENSG00000114841",0.0110707241461454,0.0132099786314344,0.00990082775685725,0.00873036125622242,0.00196418608898257,0.0209086607968524
"ENSG00000163930",0.0838703782328233,0.0354075619767435,0.0490385810759517,0.0601009820895574,0.0739437451243784,0.0670318021257418
"ENSG00000010318",0.0131080289906026,0.0146666742000148,0.0115547666360702,0.0138082018727307,0.0344282541979068,0.0780746994891213
"ENSG00000010319",0,0,0,0.00626892926405173,0.00641872835052062,0.0101537137574143
"ENSG00000114854",0.00162118566059529,0.00188817060171099,0,0.00520783269960074,0.00548159530642617,0
"ENSG00000010322",0.0406739776432085,0.0382852593475635,0.140800599846412,0.164292457378501,0.0420532604221929,0.066160292952853
"ENSG00000010327",0.0456127850841869,0.0199501038231573,0.443290240742781,2.16902145968809,0.111600978853346,0.0661110615543941
"ENSG00000168268",0.00350090287616156,0.000953515684027547,0.0279546877332198,0.035682181403766,0.318616208064674,0.0555732943340666
"ENSG00000168273",0.453078289715835,0.0679249504593658,0.233203214621168,0.245574330150896,0.222683874231618,0.203861790022402
"ENSG00000163939",0.134340346659917,0.0717325970699307,0.177158203712492,0.140750131787531,0.171407568354822,0.268762796895757
"ENSG00000163938",0.125032130400356,0.0888432727104052,0.0684180036994192,0.110370817805254,0.718996871958756,0.197196355627604
"ENSG00000016864",0.110795573218724,0.0632747782350864,0.0372646270888876,0.115363097191864,0.127713660084618,0.106532309580169
"ENSG00000114902",0.897195527037431,0.4437316464341,0.581634549699185,0.585677229358399,2.67957371148265,0.807896623512257
"ENSG00000114904",0.0446899249928143,0.0122694294537919,0.0483132571741594,0.0284318568700979,0.0652811382949726,0.0360112273105384
"ENSG00000055957",3.04241179560037,0.0510677486931201,0.0634308229662688,0.0885119455904956,0.0702165806239927,0.0891906210186908
"ENSG00000162267",2.94271438713409,0.147200477242933,0.253118715796452,0.311743900519757,0.821510277612752,0.274251428120504
"ENSG00000055955",0.343950425239965,0.0108986686312859,0.00763187437203829,0.0142653872595702,0.0169803266471212,0.0209082293755027
"ENSG00000243696",0.00237206316399342,0,0.000828513397495577,0,0,0
"ENSG00000239799",0,0,0,0,0,0
"ENSG00000272573",0.00100154080306858,0,0,0,0,0
"ENSG00000248592",0.000529762601887285,0.000468942751471312,0.00165482512353786,0.00352992657051178,0,0.00519550633792998
"ENSG00000213533",0.0585330711035418,0.00758019212172898,0.023069786651298,0.00964245131285716,0.0215437784427039,0.0154790519784652
"ENSG00000163935",0.043445241633331,0.0297417646164368,0.0181232198313079,0.0200204101716701,0.0484298479984687,0.129480534245953
"ENSG00000272305",0,0.000945389237062232,0.00165400031747837,0.000905355682668785,0,0.00518952906601601
"ENSG00000163933",0.0305035710878789,0.0151099143437008,0.0291342129627187,0.0416827965992071,0.107894911143574,0.0766030522036106
"ENSG00000163932",0.00541899349130864,0.0170361861697521,0.13826169222048,0.0196948046543657,0.098335731036312,0.0413178281827106
"ENSG00000163931",0.247277861367841,0.209824958186243,2.02187297801997,0.392352497185707,0.582419211524621,0.642185688770833
"ENSG00000272886",0.0386973776293951,0.0618907412533368,0.0778193248227728,0.106693426541691,0.103146541661939,0.0621456187417972
"ENSG00000157388",0.010423649884292,0.00188277660588069,0.000855308504530819,0.00865176948463542,0,0.00546678341277688
"ENSG00000271916",0.000551440100061771,0,0,0.000807178943996603,0,0
"ENSG00000016391",0.145556362566046,0.00757320742172814,0.000846709037074501,0.0401722290075323,0.0153586294040454,0
"ENSG00000056736",0.0368042990367057,0.00189311702766768,0,0.0121713427875033,0.00540171593455111,0.00511375335968582
"ENSG00000271976",0.00560651356495501,0.00283524285186589,0.00402797352700821,0.00676342575590378,0.00346009123461631,0.0053050095456569
"ENSG00000113812",0.0157398900605939,0.0297539549889185,0.0207557959615165,0.0330711840721082,0.0382842702734011,0.0769572512991333
"ENSG00000113811",0.747943660856598,0.362062406547534,0.410718725389743,0.6614297145548,2.26795503701844,0.802792656123361
"ENSG00000157445",0,0,0.0254527164448964,0.00178094393491686,0,0.00488367483424143
"ENSG00000243715",0,0,0,0,0,0
"ENSG00000144771",0.000274619770009255,0,0,0,0,0
"ENSG00000239991",0,0,0,0,0,0
"ENSG00000243572",0,0,0,0,0,0
"ENSG00000240708",0,0,0,0,0,0
"ENSG00000242568",0,0,0,0,0,0
"ENSG00000242775",0,0,0,0,0,0
"ENSG00000114251",0.00810732978307225,0.000477005063119654,0.00752314141313149,0.00352061573375586,0.0018947887546285,0
"ENSG00000244586",0.000268569199891115,0,0.0008583797531041,0.000852586684547888,0.00178849433201171,0
"ENSG00000242317",0,0,0,0,0,0
"ENSG00000187672",0,0,0,0,0,0
"ENSG00000240777",0,0,0,0,0,0
"ENSG00000180376",0.0236537035377057,0.15628584606403,0.104417072782208,0.157970559626826,0.0723422618827173,0.202876913608957
"ENSG00000163946",0.0438088739297497,0.0733548501529709,0.129232498526819,0.121709352255632,0.0435973900116458,0.128352359588718
"ENSG00000163947",0.000273908234151388,0.135950365645974,0.112277387536153,0.0758470297487252,0.0495179313461534,0.188999721509122
"ENSG00000240198",0,0,0,0,0,0
"ENSG00000186451",0,0,0.00412387273160349,0,0,0
"ENSG00000272202",0,0,0,0,0,0
"ENSG00000144730",0.000527634186444026,0.00189015245973983,0,0.00678170458816308,0,0
"ENSG00000163666",0.00299680152532057,0.00189589153310864,0.00490231207589627,0.00515896668917197,0.00362786042771163,0
"ENSG00000157500",0.120524677662563,0.0816744917520089,0.19717023899458,0.202635007684607,0.128242235369408,0.163182533241693
"ENSG00000239388",0,0.00047428875072257,0,0,0,0
"ENSG00000174844",0,0,0,0.000833822084937776,0,0
"ENSG00000174840",0.0776291221292762,0.0341022201778417,0.052995449387907,0.0578991900820167,0.0397519783938408,0.0722625318976935
"ENSG00000168374",0.467735375425908,0.167216568604634,0.257551470557879,0.412776411411395,1.14962306991474,0.523902946290854
"ENSG00000272146",0.0197948946414087,0.00658416714518961,0.00750966330505592,0.0102561807989128,0.0315656181531004,0.0418396706194625
"ENSG00000174839",0.0295569923844627,0.0471539320220121,0.0991381173324768,0.0733425951993667,0.0223120761156432,0.0819713310270344
"ENSG00000239801",0.000278715203575835,0.000474907929292717,0,0.00344897903333082,0,0
"ENSG00000241933",0,0.00472162318988371,0.00169184419606144,0.000903755945765107,0.00193099447125624,0
"ENSG00000163681",0.0642273179029082,0.056574443961496,0.0556500339479764,0.0904758887488369,0.0639116935354855,0.0721050633543916
"ENSG00000136068",0.148048768502512,0.0170454201480559,0.0249452026680536,0.684859612140572,0.0163614307154135,0.0261957809715556
"ENSG00000244161",0.000541727586943574,0,0,0.000863186243711801,0,0
"ENSG00000163687",0.068236796007494,0.0705728698424552,0.208387046946034,7.03791678305811,0.2164058500605,0.125048068790454
"ENSG00000163686",0.161228391100615,0.0118259159977471,0.0515392613268214,0.0765906111691703,0.0313869059436711,0.00484257721503997
"ENSG00000163684",0.0618623839887353,0.0179610228063023,0.0339420376139258,0.039316732123974,0.0404081249191834,0.021075571448053
"ENSG00000255154",0.000271101597229634,0,0,0.00167265100694215,0,0
"ENSG00000273493",0,0.000466110879103311,0,0,0,0
"ENSG00000168297",0.0202771467056419,0.0344498043490153,0.0686791038405164,0.0544170876465647,0.0538119546459744,0.0729262159260983
"ENSG00000168291",0.197284103325731,0.105727343058273,0.103392458199185,0.187649891606254,0.225833447465282,0.16708120853001
"ENSG00000272182",0.00162353827581689,0.00142453523301831,0,0.00163994631807743,0,0.0103977937727154
"ENSG00000272360",0.00109557996976137,0,0.00328063809487429,0.000899702842844872,0,0
"ENSG00000168301",0.0172039376742992,0.0117384822960847,0.0272622305124885,0.0354807823674282,0.0125095062262838,0.015527791338712
"ENSG00000168306",0.246144552382285,0.00615420685937021,0.00590171416459814,0.0199238569927335,0.00368659437821576,0.0050392054696205
"ENSG00000168309",0.00299123559773212,0.0014134810142978,0,0.520360481859763,0.00166472879474244,0
"ENSG00000243384",0,0,0,0,0,0
"ENSG00000244383",0,0,0,0,0,0
"ENSG00000198643",0,0,0,0.03144697483109,0,0
"ENSG00000163689",0.00504448078169206,0.000478524789590774,0.000817561747712232,0.00175688900538834,0,0.0102530025717989
"ENSG00000242428",0,0,0,0,0,0
"ENSG00000243295",0,0,0,0,0,0
"ENSG00000243903",0,0,0,0,0,0
"ENSG00000242545",0,0,0,0,0,0
"ENSG00000189283",0.0687448842261218,0.0221802560511803,0.0295318181655996,0.0704286116851907,0.0272276750964803,0.0357162901080459
"ENSG00000144724",0.0896279321372463,0.00285495741006556,0.00584460697803719,0.362461808718782,0.0225549483332656,0
"ENSG00000114405",0.0101100844026964,0.00331150265367404,0.0287624353973492,0.0249497298321425,0.0228081469643413,0
"ENSG00000153266",0,0,0,0,0,0
"ENSG00000163618",0,0.000470445097544108,0,0.0043457792882769,0,0
"ENSG00000244342",0,0,0,0,0,0
"ENSG00000163630",0,0,0,0,0,0
"ENSG00000241359",0,0,0,0,0,0
"ENSG00000188817",0,0,0,0,0,0
"ENSG00000163632",0,0,0,0.000906416621991638,0,0
"ENSG00000163634",0.227625206141458,0.184729238029964,0.219577598420589,0.229934388886773,0.323985019182905,0.646771530913432
"ENSG00000240549",0,0,0,0,0,0
"ENSG00000163635",0.0646389529491853,0.117544701411836,0.0958694068449844,0.113155279822113,0.0488496863928881,0.16425779238951
"ENSG00000280620",0.000819302527593732,0.00189032746518143,0.00246275903266024,0.000867423774737055,0.00166472879474244,0
"ENSG00000239653",0.00133610772036181,0.00990657238112553,0.00823438598287823,0.003438003947038,0.0056128945048195,0.0051383817558494
"ENSG00000271843",0.00135793124074953,0,0.00249948042667138,0.000909874748888804,0,0
"ENSG00000163636",0.13527262271668,0.106965950303159,0.109701088607189,0.124183026249931,0.288125152383765,0.297014143395805
"ENSG00000243410",0.000274091272340861,0.00333314730496254,0.00170306486116744,0.00176791936711422,0.00573598009524971,0
"ENSG00000272181",0.000268478211513872,0.00189079637018644,0.00164838940047648,0.00260209672495742,0,0.0048399133433705
"ENSG00000241111",0.000546055823464965,0.000951080698469041,0,0.016669801988793,0,0
"ENSG00000189196",0,0,0,0,0,0
"ENSG00000163637",0.00378101456729079,0.00141674368664259,0.000842552621285099,0.0989928251619904,0,0
"ENSG00000241572",0,0,0,0,0,0
"ENSG00000241101",0,0,0,0,0,0
"ENSG00000226017",0.000278054630125334,0,0,0,0,0
"ENSG00000244564",0,0,0,0,0,0
