	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6
HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_2_CELL	0.9269709680396632	0.7968327698216184	0.831459870990149	0.7714698457797445	0.806486224802564	0.7722969243884739
HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_3_CELL	0.8190066112835767	0.8129843906723951	0.8368422122387669	0.7468112543564871	0.7693478779502905	0.773505759287149
HE_LIM_SUN_FETAL_LUNG_C1_PROXIMAL_SECRETORY_PROGENITORS_CELL	0.9404142861281619	0.7488558396057042	0.8120035652542965	0.780133911609664	0.7538537474683419	0.7124968557441373
HE_LIM_SUN_FETAL_LUNG_C1_PULMONARY_NE_PRECURSOR_CELL	0.713201271299735	0.5690538439031143	0.6176764998897617	0.6210765871640158	0.5092230135343419	0.5582031431864678
HE_LIM_SUN_FETAL_LUNG_C1_PULMONARY_NEUROENDOCRINE_CELL	0.7549179802376798	0.5819800655238558	0.6489876601650563	0.6366033889784123	0.5047315852836618	0.5896398274824751
HE_LIM_SUN_FETAL_LUNG_C1_SMG_CELL	0.774972764760242	0.6567983475371529	0.6962103219761843	0.6531270373661001	0.6507585599590787	0.6342261986845644
HE_LIM_SUN_FETAL_LUNG_C1_SMG_BASAL_CELL	0.9368097677178376	0.80993536068143	0.8028476764231168	0.764886308230367	0.7540872991492338	0.7732515686178957
HE_LIM_SUN_FETAL_LUNG_C1_SQUAMOUS_CELL	0.7295097343578045	0.7373567458837811	0.817505540291081	0.6747787465157445	0.6632863201621788	0.7092436780533253
HE_LIM_SUN_FETAL_LUNG_C2_APOE_POS_M1_MACROPHAGE_CELL	0.9924730354937054	0.9374020355765261	0.8799303144955063	0.9341456108421233	0.8829107175698958	0.9915671352610165
HE_LIM_SUN_FETAL_LUNG_C2_APOE_POS_M2_MACROPHAGE_CELL	0.8309498239601941	0.5893013802216659	0.6777005774108338	0.6659373930061103	0.6075301085200129	0.6005286571042261
HE_LIM_SUN_FETAL_LUNG_C2_BASOPHIL_CELL	0.5931916949211219	0.7216903715769136	0.5475188453118287	0.5936659359686219	0.6074917626385538	0.6632610135785119
HE_LIM_SUN_FETAL_LUNG_C2_CXCL9_POS_MACROPHAGE_CELL	0.9091822545157769	0.7238528954520157	0.6846961360305732	0.6664777168566818	0.6944997906378806	0.6796073322279902
HE_LIM_SUN_FETAL_LUNG_C2_CYCLING_DC_CELL	0.6628623981716223	0.6444800640114219	0.6030386444751116	0.5786275507694597	0.7163445876130796	0.7248554854251612
HE_LIM_SUN_FETAL_LUNG_C2_DC1_CELL	0.7235249760478655	0.6268396922700102	0.6033773673615803	0.6454015093678882	0.6812915866456153	0.6437573830850609
HE_LIM_SUN_FETAL_LUNG_C2_DC2_CELL	0.5853505376330556	0.7532263222807667	0.663694264542317	0.6335575551530841	0.7069501510979957	0.6701609337406169
HE_LIM_SUN_FETAL_LUNG_C2_DC3_CELL	0.9780925712375163	0.9205955635544397	0.9459077364924526	0.8778162834135224	0.8126337928641747	0.903786390350457
HE_LIM_SUN_FETAL_LUNG_C2_GMP_CELL	0.8872634374092078	0.8988249596617113	0.6145489918984353	0.7319348110846279	0.8668039749284975	0.8642154098082198
HE_LIM_SUN_FETAL_LUNG_C2_HSC_CELL	0.6441385987481427	0.6463806625006067	0.6021719488951194	0.6068164307410223	0.6595865354781975	0.6548832046682995
HE_LIM_SUN_FETAL_LUNG_C2_HSC_ELP_CELL	0.6785707375763689	0.6947448606697286	0.5641803686053631	0.655224921104151	0.8767723372978016	0.6480926052390692
HE_LIM_SUN_FETAL_LUNG_C2_MEGAKARYOCYTE	0.6746136551650594	0.6293722158446506	0.5923110543205817	0.6596382494111527	0.6105635161521058	0.6824232173508437
HE_LIM_SUN_FETAL_LUNG_C2_MYELOCYTE_LIKE_CELL	0.995867607978586	0.9485068986882587	0.9510594550896561	0.91095184524663	0.9696209369910301	0.9378405671530778
HE_LIM_SUN_FETAL_LUNG_C2_NEUTROPHIL_CELL	0.9794045663995392	0.8578899461684143	0.8521000081820348	0.769885135281265	0.8104239422454569	0.8284219874400132
HE_LIM_SUN_FETAL_LUNG_C2_NON_CLASSICAL_MONOCYTE	0.7338936705344166	0.865033937103286	0.8018703914515811	0.7094857471761925	0.718042239713083	0.7482400410752638
HE_LIM_SUN_FETAL_LUNG_C2_PLATELET_CELL	0.6268444229620547	0.6010418881389047	0.5939376707559276	0.6458058215661839	0.6128315556824683	0.6577057917461356
HE_LIM_SUN_FETAL_LUNG_C2_PROMONOCYTE_LIKE_CELL	0.9393548712971552	0.6920509935836527	0.5880535777268324	0.6459551687017482	0.7491264048789846	0.8204310207371586
HE_LIM_SUN_FETAL_LUNG_C2_PROMYELOCYTE_LIKE_CELL	0.9775062131514711	0.90643808052135	0.7672577807626993	0.7407043011747644	0.8073680002283715	0.873016291657487
HE_LIM_SUN_FETAL_LUNG_C2_S100A12_HI_CLASSICAL_MONOCYTE	0.9095281653327527	0.5878503371950037	0.8692451849715702	0.6759188547245178	0.6386982803046746	0.6172114967427785
HE_LIM_SUN_FETAL_LUNG_C2_SPP1_POS_MACROPHAGE_CELL	0.8741184015850363	0.5337882803787894	0.884791742071005	0.8089487027717327	0.5870859784400903	0.6490456287777265
HE_LIM_SUN_FETAL_LUNG_C2_ADC_1_CELL	0.7880412809358408	0.679685543641527	0.6077218014898742	0.6667924676582643	0.9830087112500173	0.6352501112490196
HE_LIM_SUN_FETAL_LUNG_C2_ADC_2_CELL	0.9141136352230101	0.7141388680800094	0.6672258774810303	0.7167822209870133	0.7151584330362848	0.6773596177353485
HE_LIM_SUN_FETAL_LUNG_C2_PDC_CELL	0.7072353668670797	0.7391297909759493	0.5946868454322058	0.7168266729709752	0.9833914320582948	0.6918210613989418
HE_LIM_SUN_FETAL_LUNG_C2_PRE_PDC_DC5_CELL	0.7649361394662292	0.6683778022747265	0.5927953716621649	0.5964721913615414	0.9000509866035344	0.7338932699140899
HE_LIM_SUN_FETAL_LUNG_C3_AEROCYTE	0.6815104528971498	0.7692500918932336	0.7539415478120496	0.664098169288898	0.592411516106349	0.7777960862456488
HE_LIM_SUN_FETAL_LUNG_C3_ARTERIAL_ENDOTHELIAL_CELL	0.8695947138926516	0.712335374890341	0.7351369256970252	0.6979061822306103	0.6413274517909124	0.6442289971645989
HE_LIM_SUN_FETAL_LUNG_C3_CYCLING_DEFINITIVE_ERYTHROBLAST	0.7336288124040213	0.6187006490393556	0.6159222999940736	0.6339543881888763	0.7186350942329355	0.901378736401179
HE_LIM_SUN_FETAL_LUNG_C3_DEFINITIVE_ERYTHROBLAST	0.7632330356686554	0.5784296669089234	0.6029177574787178	0.5790657079891022	0.6290906291957877	0.7671259981955787
HE_LIM_SUN_FETAL_LUNG_C3_DEFINITIVE_ERYTHROCYTE	0.8447140829783422	0.9613132213940747	0.9467433574697228	0.9835897467153008	0.9195189603843357	0.9863616826186641
HE_LIM_SUN_FETAL_LUNG_C3_DEFINITIVE_RETICULOCYTE	0.7326568475538547	0.7534510191576049	0.6654997777382079	0.8800317911507577	0.7408579806331235	0.966691368335881
HE_LIM_SUN_FETAL_LUNG_C3_EARLY_CAP_CELL	0.7038502142084961	0.6225237915239888	0.6202835812995281	0.5905456302676104	0.7129061685334411	0.7095470103155936
HE_LIM_SUN_FETAL_LUNG_C3_GRIA2_POS_ARTERIAL_ENDO_CELL	0.9348018688056892	0.7802573451485008	0.7427474367629047	0.6963819233845174	0.732246772890545	0.7245430824539971
HE_LIM_SUN_FETAL_LUNG_C3_HMOX1_POS_PRIMITIVE_ERYTHROBLAST	0.9851732828826795	0.9122254778284972	0.9211670867039545	0.8090798091306346	0.7892930043082577	0.81573069718856
HE_LIM_SUN_FETAL_LUNG_C3_INTERMEDIATE_LYMPHATIC_ENDO_CELL	0.8423318560319574	0.5942313026256356	0.6691513886244015	0.658581148781904	0.6236679651087595	0.5833380674238099
HE_LIM_SUN_FETAL_LUNG_C3_LYMPHATIC_ENDOTHELIAL_CELL	0.8158288608705591	0.6420699330897205	0.7499022417670137	0.6959992259653318	0.6411542109834804	0.6104209346576749
HE_LIM_SUN_FETAL_LUNG_C3_MID_CAP_CELL	0.7900119430707511	0.6710478700094598	0.6445553473489163	0.7813188099451389	0.6023455516865468	0.7573640978762504
HE_LIM_SUN_FETAL_LUNG_C3_OMD_POS_ENDOTHELIAL_CELL	0.7600834933696278	0.6686689019056508	0.7265847816618818	0.6905014193835843	0.6072879120803398	0.6171437080630813
HE_LIM_SUN_FETAL_LUNG_C3_PRIMITIVE_ERYTHROCYTE	0.9389799860181915	0.7537271289868077	0.7318689708742004	0.6444732815887846	0.778381005064488	0.8123624173970707
HE_LIM_SUN_FETAL_LUNG_C3_SCG3_POS_LYMPHATIC_ENDOTHELIAL_CELL	0.7379881633734212	0.6159698739280802	0.641150548282422	0.6025459712190244	0.596393581741616	0.610969275006319
HE_LIM_SUN_FETAL_LUNG_C3_VENOUS_ENDOTHELIAL_CELL	0.7543228908985007	0.7694477371468739	0.8023721392505644	0.7802532566349244	0.7036139817002321	0.7272119038973501
HE_LIM_SUN_FETAL_LUNG_C4_ACTIVATED_NK_CELL	0.733737652529215	0.643004552347054	0.658887062794656	0.6130752433430912	0.7059748958256498	0.649480406093729
HE_LIM_SUN_FETAL_LUNG_C4_CD16_POS_NK_CELL	0.5381835724334476	0.8630232704191833	0.7623822633155204	0.8370511908568302	0.5334011208658324	0.8763549417681418
HE_LIM_SUN_FETAL_LUNG_C4_CD4_T_CELL	0.8370306814933239	0.6676137750836164	0.8653760558119358	0.8980970876317594	0.643774649962148	0.6415371868615014
HE_LIM_SUN_FETAL_LUNG_C4_CD56BRIGHT_NK_CELL	0.8974100380465043	0.8813671614490759	0.8777183874313382	0.8889931332466168	0.8486280855628732	0.8590159040171862
HE_LIM_SUN_FETAL_LUNG_C4_CD8_T_CELL	0.8617210658300787	0.6162360376824176	0.6992116594381985	0.780458643067189	0.6698227890505221	0.6390420657852907
HE_LIM_SUN_FETAL_LUNG_C4_CYCLING_NK_CELL	0.6422447214608715	0.6036647219295933	0.6047163549589774	0.5666117081447013	0.7183925441342559	0.7617509126471239
HE_LIM_SUN_FETAL_LUNG_C4_CYCLING_T_CELL	0.6603739317082817	0.6088111209764222	0.6089662128375035	0.5925537199128103	0.6996920434190215	0.7377571908479352
HE_LIM_SUN_FETAL_LUNG_C4_ILC2_CELL	0.7830666199536582	0.6226380653451392	0.7565725864635335	0.7299045388540621	0.6447688013007262	0.6117157361914556
HE_LIM_SUN_FETAL_LUNG_C4_ILC3_CELL	0.6911903088349618	0.6185952870200543	0.7754643875874645	0.7085878982206436	0.5896242149927166	0.6264412869860557
HE_LIM_SUN_FETAL_LUNG_C4_ILCP_CELL	0.7690307178439544	0.6121883398075137	0.7771344778389272	0.770998999579721	0.6521884881384387	0.6307328256869467
HE_LIM_SUN_FETAL_LUNG_C4_NKT1_CELL	0.841918083309637	0.710062199826898	0.7941135716168795	0.9450099359507294	0.5671991443455753	0.6518827860944275
HE_LIM_SUN_FETAL_LUNG_C4_NKT2_CELL	0.9793739985259329	0.6431555337085586	0.6648348156669521	0.8959821603608573	0.6526451414228199	0.6112819352797353
HE_LIM_SUN_FETAL_LUNG_C4_TH17_CELL	0.7776148021899436	0.618923758492057	0.9164108415913581	0.7302846356899542	0.6200883679624998	0.5846839412054307
HE_LIM_SUN_FETAL_LUNG_C4_TREG_CELL	0.7577845397665658	0.6572412785734633	0.7480522315322429	0.699128010444513	0.7530630954952033	0.6570042509779345
HE_LIM_SUN_FETAL_LUNG_C4_T_ALPHA_BETA_ENTRY_CELL	0.621528747358929	0.575703491263483	0.6151043048646704	0.587060868584153	0.8450350243056111	0.5797866506756937
HE_LIM_SUN_FETAL_LUNG_C5_CD5_POS_CCL22_POS_MATURE_B_CELL	0.7035027822639	0.7016125463650535	0.7339105525911721	0.6435578154494574	0.8198902835260522	0.7005450199566643
HE_LIM_SUN_FETAL_LUNG_C5_CD5_POS_CCL22_NEG_MATURE_B_CELL	0.6238861818404112	0.8040302924098617	0.8351463167549686	0.7232128731994562	0.7229821241052719	0.770815585141592
HE_LIM_SUN_FETAL_LUNG_C5_CD5_NEG_MATURE_B_CELL	0.6706624821263187	0.8040969759073536	0.8211890312409522	0.7565117107764796	0.7435249864992252	0.772291933131968
HE_LIM_SUN_FETAL_LUNG_C5_LARGE_PRE_B_CELL	0.7342900959462456	0.6782617953324455	0.6644594928976151	0.64171347720927	0.7571171999531638	0.7646640392470374
HE_LIM_SUN_FETAL_LUNG_C5_LATE_PRO_B_CELL	0.6427085328402575	0.6523363344115958	0.7250936623882939	0.9097907195906605	0.7501819367564398	0.6506535911770835
HE_LIM_SUN_FETAL_LUNG_C5_PRO_B_CELL	0.8301777905225529	0.5773001142646259	0.6433014015024111	0.6576847688824157	0.6887212625146777	0.7635366504878159
HE_LIM_SUN_FETAL_LUNG_C5_DELTA_SMALL_PRE_B_CELL	0.8505112603867805	0.9406038634733289	0.9680995039595035	0.8792672563184101	0.6721511513481775	0.9140602059833309
HE_LIM_SUN_FETAL_LUNG_C6_DEUTEROSOMAL_CELL	0.8661023864700703	0.5651267359445148	0.5533742327969834	0.5096499476812398	0.7127172793768112	0.7613326434135183
HE_LIM_SUN_FETAL_LUNG_C6_MUC16_POS_CILIATED_CELL	0.7873513752579464	0.8981460331500594	0.7989735071340242	0.9022624349543347	0.8178992454881502	0.9988250487306727
HE_LIM_SUN_FETAL_LUNG_C7_COL20A1_POS_SCHWANN_CELL	0.7906641019909846	0.8616936202443312	0.8535998998988696	0.8376966312455658	0.7324514228986814	0.8577175656463445
HE_LIM_SUN_FETAL_LUNG_C7_FGFBP2_POS_NEURAL_PROGENITOR_CELL	0.846352986384049	0.7027792230822001	0.8042155225935719	0.8280213126776274	0.6458805365814192	0.6876621745262735
HE_LIM_SUN_FETAL_LUNG_C7_KCNIP4_POS_NEURON_CELL	0.7525190039471038	0.5773235711106504	0.7125091151227896	0.706278422475254	0.5555122882009262	0.6165096262621287
HE_LIM_SUN_FETAL_LUNG_C7_LATE_SCHWANN_CELL	0.772267295165626	0.7707023476631322	0.8412701980516037	0.8358601320015493	0.6805732845388506	0.7600021553820195
HE_LIM_SUN_FETAL_LUNG_C7_MFNG_POS_DBH_POS_NEURON_CELL	0.8499164430688317	0.764858470711353	0.6526205082990768	0.6730147723920716	0.7843414162283041	0.7074132061650587
HE_LIM_SUN_FETAL_LUNG_C7_MID_SCHWANN_CELL	0.8846913464125937	0.8085754370101695	0.8220498299809536	0.8144106481752983	0.765344468566339	0.9606816046259395
HE_LIM_SUN_FETAL_LUNG_C7_PCP4_POS_NEURON_CELL	0.8749341651255966	0.6170421596054976	0.6450275833097782	0.607267777246155	0.7192517732092829	0.587497588450532
HE_LIM_SUN_FETAL_LUNG_C7_PROLIFERATING_SCHWANN_CELL	0.7960252746269929	0.6357190850130726	0.6758631242723959	0.673997042778244	0.6535178381655102	0.8612072386755674
HE_LIM_SUN_FETAL_LUNG_C7_SST_POS_NEURON_CELL	0.7007549965858892	0.6230277581789841	0.5864992689955636	0.5222938020277237	0.5387854538573338	0.6110517768326063
HE_LIM_SUN_FETAL_LUNG_C7_SCHWANN_PRECURSOR_CELL	0.7395388405666271	0.5391320929157752	0.5421877502466478	0.5219067097122227	0.7314432960399262	0.8156564969227672
HE_LIM_SUN_FETAL_LUNG_C7_TM4SF4_POS_CHODL_POS_NEURON_CELL	0.8566734614278104	0.5929758325794535	0.7044753783878364	0.5606350989717142	0.5304879076520252	0.5937897252395823
HE_LIM_SUN_FETAL_LUNG_C7_TM4SF4_POS_PENK_POS_NEURON_CELL	0.8225933319321699	0.654604745181073	0.6908054592233491	0.5706954804332733	0.5463517786895682	0.6458360240851202
